col:ID	col:doi	col:type	col:author	col:editor	col:issued	col:title	col:containerAuthor	col:containerTitle	col:volume	col:issue	col:edition	col:page	col:publisher	col:publisherPlace	col:collectionTitle	col:collectionEditor	col:link	col:accessed	col:version	col:isbn	col:issn	col:remarks	col:citation
ZOBO00125457			Antonio Giordani Soika		1941	Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari.		Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Studi sui Vespidi solitari VI. Studio di alcuni tipi di vespidi solitari. Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia. (1941).
ZOBO00125289					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00033034			Antonio Giordani Soika		1941	Studi sui Vespidi solitari I. Gli Eumenes s. str. della regione paleartica orientale		Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia															Antonio Giordani Soika. Studi sui Vespidi solitari I. Gli Eumenes s. str. della regione paleartica orientale. Boll.Mus.Civ.Stor.nat.Venezia 2: (1941): Boll. Mus. civ. St. nat. Venezia. (1941).
ZOBO00010022			Antonio Giordani Soika		1939	Descrizione di nuove specie appartenenti al genere Leptomenes (Hym. Vespidae)		Mem. Soc. Ent. Italiana 18 (1): (1939): Mem. Soc. ent. Ital.															Antonio Giordani Soika. Descrizione di nuove specie appartenenti al genere Leptomenes (Hym. Vespidae). Mem. Soc. Ent. Italiana 18 (1): (1939): Mem. Soc. ent. Ital. (1939).
ZOBO00032093					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125507			Antonio Giordani Soika		1970	Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III.		Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Contributo alla conoscenza degli Eumenidi del Medio Oriente. Missione Giordani Soika in Iran 1965, III. Boll.Mus.Civ.Stor.nat.Venezia 20-21: (1970): Bollettino del Museo Civico di Storia Naturale di Venezia. (1970).
ZOBO00032516					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125101			Antonio Giordani Soika		1957	Notulae vespidologicae I. Sulla Pseudepipona tripunctata (F.) e specie affini		Boll.Mus.Civ.Stor.nat.Venezia 10: (1957): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae I. Sulla Pseudepipona tripunctata (F.) e specie affini. Boll.Mus.Civ.Stor.nat.Venezia 10: (1957): Bollettino del Museo Civico di Storia Naturale di Venezia. (1957).
ZOBO00145752					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00153523					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00034552					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00124992			Antonio Giordani Soika		1942	Vespidi mediterranei nuovi o poco noti		Boll.Soc.ent.ital. 74: (1942): Bollettino della Societá Entomologica Italiana															Antonio Giordani Soika. Vespidi mediterranei nuovi o poco noti. Boll.Soc.ent.ital. 74: (1942): Bollettino della Societá Entomologica Italiana. (1942).
ZOBO00125776			Antonio Giordani Soika		1970	Ergebnisse der zoologischen Forschungn von Dr. Z. Kaszab in der Mongolei, 223, Vespidae und Eumenidae (Hymenoptera).		Annls. hist.-nat. mus. natn. hung. 62: (1970): Annales historico-naturales Musei nationalis Hungarici (Pars Zoologica)															Antonio Giordani Soika. Ergebnisse der zoologischen Forschungn von Dr. Z. Kaszab in der Mongolei, 223, Vespidae und Eumenidae (Hymenoptera). Annls. hist.-nat. mus. natn. hung. 62: (1970): Annales historico-naturales Musei nationalis Hungarici (Pars Zoologica). (1970).
ZOBO00125765			Antonio Giordani Soika		1952	Sulle caratteristiche biogeografiche della Palestina, Arabia ed Egitto, con un contributo alla conoscenza degli Zethini ed Eumenini della Palestina		Boll.Mus.Civ.Stor.nat.Venezia 6: (1952): Bollettino della Societa' Veneziana di Storia naturale e del Museo civico di Storia naturale															Antonio Giordani Soika. Sulle caratteristiche biogeografiche della Palestina, Arabia ed Egitto, con un contributo alla conoscenza degli Zethini ed Eumenini della Palestina. Boll.Mus.Civ.Stor.nat.Venezia 6: (1952): Bollettino della Societa' Veneziana di Storia naturale e del Museo civico di Storia naturale. (1952).
ZOBO00033510			Horst-Günter Woydak		2001	Die solitären Faltenwespen: Eumenidae (Lehmwespen) und Masaridae (Honigwespen im Westfälischen Museum für Naturkunde Münster		Natur und Heimat 61: (2001): Natur und Heimat.															Horst-Günter Woydak. Die solitären Faltenwespen: Eumenidae (Lehmwespen) und Masaridae (Honigwespen im Westfälischen Museum für Naturkunde Münster. Natur und Heimat 61: (2001): Natur und Heimat. (2001).
ZOBO00125597			Antonio Giordani Soika		1934	Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea		Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova															Antonio Giordani Soika. Ricerche sistematiche sugli Eumenes e Pareumenes dell'Arcipelago Malese e della Nuova Guinea. Ann. Mus. civ. Stor. nat. Genova 57: (1934): Annali del Museo Civico di Storia Naturale di Genova. (1934).
ZOBO00125241			Antonio Giordani Soika		1935	Su alcuni Eumenini del Deutsches Entomologisches Institut di Berlin-Dahlem		Arb. morphol. u. taxon. Ent. aus Berlin-Dahlem 2(4): (1935): Arb. morph. tax. Entom. Berlin-Dahlem															Antonio Giordani Soika. Su alcuni Eumenini del Deutsches Entomologisches Institut di Berlin-Dahlem. Arb. morphol. u. taxon. Ent. aus Berlin-Dahlem 2(4): (1935): Arb. morph. tax. Entom. Berlin-Dahlem. (1935).
ZOBO00125648			Antonio Giordani Soika		1933	Labus ed Eumenes nuovi o poco noti (Hym. Vespidae)		Mem. Soc. Ent. Italiana 12: (1933): Mem. Soc. Ent. Ital.															Antonio Giordani Soika. Labus ed Eumenes nuovi o poco noti (Hym. Vespidae). Mem. Soc. Ent. Italiana 12: (1933): Mem. Soc. Ent. Ital. (1933).
ZOBO00153918					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00010066			Josef Gusenleitner		1975	Ökologisch bedingte Verbreitungstypen europäischer aculeater Hymenopteren am Beispiel der Diploptera (Faltenwespen).		LBB 0007_3: diverse (1975): LBB 7/3/1975 224 pp.															Josef Gusenleitner. Ökologisch bedingte Verbreitungstypen europäischer aculeater Hymenopteren am Beispiel der Diploptera (Faltenwespen). LBB 0007_3: diverse (1975): LBB 7/3/1975 224 pp. (1975).
ZOBO00034692					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00125381					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125804			Antonio Giordani Soika		1973	Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960		Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Designazione di Lectotipi ed elenco dei tipi di Eumenidi, Vepidi e Masaridi da me descritti negli anni 1934-1960. Boll.Mus.Civ.Stor.nat.Venezia 24: (1973): Bolletino del Museo Civico di Storia Naturale di Venezia. (1973).
ZOBO00125468			Antonio Giordani Soika		1941	Diagnosi di nuovi Leptochilus dell'Africa minori (Hymen. Vespidae)		Boll.Soc.ent.ital. 73: (1941): Bollettino della Società Entomologica Italiana															Antonio Giordani Soika. Diagnosi di nuovi Leptochilus dell'Africa minori (Hymen. Vespidae). Boll.Soc.ent.ital. 73: (1941): Bollettino della Società Entomologica Italiana. (1941).
ZOBO00033840			Antonio Giordani Soika		1958	Notulae vespidologicae IX. Specie nuove o poco note.		Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia															Antonio Giordani Soika. Notulae vespidologicae IX. Specie nuove o poco note. Boll.Mus.Civ.Stor.nat.Venezia 11: (1958): Bollettino del Museo Civico di Storia Naturale di Venezia. (1958).
ZOBO00032272					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00032527					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00032359					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00125339			Antonio Giordani Soika		1961	Gli Odynerus sensu antiquo del Continente australiano e della Tasmania		Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia															Antonio Giordani Soika. Gli Odynerus sensu antiquo del Continente australiano e della Tasmania. Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia. (1961).
ZOBO00039739					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00154052					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
ZOBO00153534					2009	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969		LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part I: Introduction, Key to Genera, Genera Aethiopicodynerus GUSENLEITNER 1997 to Cyrtolabulus van der VECHT 1969. LBB 0041_1: diverse (2009): LBB 41/1/2009 992 pp. (2009).
ZOBO00035081			Antonio Giordani Soika		1961	Gli Odynerus sensu antiquo del Continente australiano e della Tasmania		Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia															Antonio Giordani Soika. Gli Odynerus sensu antiquo del Continente australiano e della Tasmania. Boll.Mus.Civ.Stor.nat.Venezia 14: (1961): Bollettino del Museo Civico di Storia naturale di Venezia. (1961).
ZOBO00033790					2010	A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis		LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp.															James M. Carpenter, Josef Gusenleitner, Michael Madl. A Catalogue of the Eumeninae (Hymenoptera: Vespidae) of the Ethiopian Region excluding Malagasy Subregion. Part II: Genera Delta de SAUSSURE 1885 to Zethus FABRICIUS 1804 and Species Incertae Sedis. LBB 0042_1: diverse (2010): LBB 42/1/2010 844 pp. (2010).
